market,seed,decision_date,candidate_ticker,precedent_cvar_05,forward_realized_mdd_63d,forward_severe_drawdown,forward_extreme_drawdown,baseline_score,pred_utility
France,17,2024-06-28,ML.PA,0.1405,-0.07049181740729182,0,0,-11.8482,-0.056
France,17,2024-06-28,OR.PA,0.0523,-0.11488127738635567,0,0,5.1744,0.0342
France,17,2024-06-28,RI.PA,0.1742,-0.06099887008241189,0,0,27.1971,0.1615
France,17,2024-06-28,RMS.PA,0.0273,-0.13779004232632874,0,0,8.2023,0.0654
France,17,2024-06-28,SAF.PA,0.0637,-0.08171202977200209,0,0,-3.9729,-0.0509
France,17,2024-06-28,SU.PA,0.0077,-0.1411238471219327,0,0,4.4593,0.0361
France,17,2024-06-28,TEP.PA,0.0188,-0.19580530505789318,1,0,10.333,0.1949
France,17,2024-06-28,WLN.PA,0.2743,-0.45597051075141615,1,1,54.912,1.084
France,17,2024-07-01,AI.PA,0.0131,-0.04431806383910719,0,0,10.0574,0.0932
France,17,2024-07-01,AIR.PA,0.0631,-0.0906900642785845,0,0,0.3727,0.0051
France,17,2024-07-01,CAP.PA,0.0542,-0.11099825565610322,0,0,16.6685,0.1502
France,17,2024-07-01,DG.PA,0.0039,-0.06894958702705345,0,0,7.3038,0.0809
France,17,2024-07-01,DIM.PA,0.058,-0.1717948983084503,1,0,6.7628,0.1983
France,17,2024-07-01,DSY.PA,0.0715,-0.08133028766216788,0,0,4.8137,0.0496
France,17,2024-07-01,EL.PA,0.0299,-0.0684494903438928,0,0,6.9843,0.0365
France,17,2024-07-01,LR.PA,0.0479,-0.08950739469260405,0,0,-1.1761,-0.0001
France,17,2024-07-01,MC.PA,0.0256,-0.18336090075454148,1,0,17.5485,0.1397
France,17,2024-07-01,ML.PA,0.1494,-0.07049181740729182,0,0,-12.3723,-0.0571
France,17,2024-07-01,OR.PA,0.0111,-0.11488127738635567,0,0,7.6862,0.0535
France,17,2024-07-01,RI.PA,0.0048,-0.06099887008241189,0,0,23.1725,0.2048
France,17,2024-07-01,RMS.PA,0.0394,-0.13779004232632874,0,0,8.5408,0.0711
France,17,2024-07-01,SAF.PA,0.0637,-0.08171202977200209,0,0,-3.8587,-0.0501
France,17,2024-07-01,SU.PA,0.0077,-0.1411238471219327,0,0,5.0587,0.0432
France,17,2024-07-01,TEP.PA,0.065,-0.20033554869308945,1,1,9.5747,0.1854
France,17,2024-07-01,WLN.PA,0.2743,-0.45597051075141615,1,1,53.0139,1.0942
France,17,2024-08-01,AI.PA,0.0396,-0.050175809897462176,0,0,19.8895,0.138
France,17,2024-08-01,AIR.PA,0.0176,-0.10486042200454526,0,0,10.1259,0.1001
France,17,2024-08-01,CAP.PA,0.1204,-0.12431215458613853,0,0,31.9156,0.2353
France,17,2024-08-01,DG.PA,0.0532,-0.08005740033883346,0,0,17.0791,0.1585
France,17,2024-08-01,DIM.PA,0.0574,-0.12199146062751254,0,0,3.3416,0.1143
France,17,2024-08-01,DSY.PA,0.1361,-0.1399727935791486,0,0,20.3295,0.2305
France,17,2024-08-01,EL.PA,0.0027,-0.0561484649861792,0,0,7.4901,0.0896
France,17,2024-08-01,LR.PA,0.0235,-0.06382546821385204,0,0,3.8373,0.0407
France,17,2024-08-01,MC.PA,0.0923,-0.14358831514469617,0,0,24.6212,0.2954
France,17,2024-08-01,ML.PA,0.1124,-0.16563580268613887,1,0,-1.9951,-0.0217
France,17,2024-08-01,OR.PA,0.0045,-0.1298176931511743,0,0,9.512,0.0785
France,17,2024-08-01,RI.PA,0.0364,-0.11954181025186383,0,0,10.3929,0.132
France,17,2024-08-01,RMS.PA,0.0715,-0.13779004232632874,0,0,9.0101,0.0851
France,17,2024-08-01,SAF.PA,0.0278,-0.06848684875130706,0,0,3.7954,0.0409
France,17,2024-08-01,SU.PA,0.0346,-0.06786646502340998,0,0,7.6249,0.0924
France,17,2024-08-01,TEP.PA,0.0551,-0.25203110659365047,1,1,8.6062,0.1702
France,17,2024-08-01,WLN.PA,0.3176,-0.33633294394609425,1,1,41.826,1.2199
France,17,2024-09-25,AI.PA,0.1464,-0.12453169699792732,0,0,21.786,0.1688
France,17,2024-09-25,AIR.PA,0.0618,-0.06035191686306263,0,0,1.3322,0.023
France,17,2024-09-25,CAP.PA,0.078,-0.24537270561691316,1,1,13.0443,0.1147
France,17,2024-09-25,DG.PA,0.0515,-0.11283749287126266,0,0,19.8278,0.0972
France,17,2024-09-25,DIM.PA,0.12,-0.2104766618790248,1,1,2.6624,0.0715
France,17,2024-09-25,DSY.PA,0.0604,-0.14351992956437087,0,0,14.4165,0.1545
France,17,2024-09-25,EL.PA,0.0892,-0.036974059826267,0,0,5.9404,0.0367
France,17,2024-09-25,LR.PA,0.0416,-0.12240484187930345,0,0,-0.0755,-0.0082
France,17,2024-09-25,MC.PA,0.07,-0.18623833049849392,1,0,7.678,0.1151
France,17,2024-09-25,ML.PA,0.0824,-0.18042480033078712,1,0,-0.7991,0.0068
France,17,2024-09-25,OR.PA,0.0019,-0.21644437918484905,1,1,8.8125,0.095
France,17,2024-09-25,RI.PA,0.0285,-0.23657832922431632,1,1,11.4419,0.1482
France,17,2024-09-25,RMS.PA,0.08,-0.11335130595104881,0,0,-0.3165,-0.0054
France,17,2024-09-25,SAF.PA,0.0574,-0.09930010758491759,0,0,3.4662,0.0439
France,17,2024-09-25,SU.PA,0.2509,-0.05314198921564739,0,0,-18.9797,-0.1473
France,17,2024-09-25,TEP.PA,0.0259,-0.20476657861124825,1,1,10.9467,0.2227
France,17,2024-09-25,WLN.PA,0.3176,-0.10493015706533149,0,0,31.3365,1.179
France,17,2024-10-21,AI.PA,0.0607,-0.10262981904851454,0,0,17.7144,0.0981
France,17,2024-10-21,AIR.PA,0.0552,-0.06035191686306263,0,0,0.6435,0.0126
France,17,2024-10-21,CAP.PA,0.0219,-0.17635817234732687,1,0,14.3047,0.1115
France,17,2024-10-21,DG.PA,0.0329,-0.07817837654442283,0,0,2.7062,0.0258
France,17,2024-10-21,DIM.PA,0.008,-0.15887380258947092,1,0,3.8568,0.0995
France,17,2024-10-21,DSY.PA,0.0712,-0.07875345884321494,0,0,22.0976,0.2064
France,17,2024-10-21,EL.PA,0.0498,-0.036974059826267,0,0,10.297,0.065
France,17,2024-10-21,LR.PA,0.1498,-0.12574396529916199,0,0,-16.6715,-0.1073
France,17,2024-10-21,MC.PA,0.0871,-0.0944470759590349,0,0,8.345,0.1494
France,17,2024-10-21,ML.PA,0.026,-0.10168003834132189,0,0,14.24,0.0922
France,17,2024-10-21,OR.PA,0.0772,-0.12811437479932508,0,0,10.7954,0.1501
France,17,2024-10-21,RI.PA,0.065,-0.17166106904750822,1,0,9.3293,0.1498
France,17,2024-10-21,RMS.PA,0.0131,-0.08252187157462398,0,0,3.1589,0.029
France,17,2024-10-21,SAF.PA,0.0124,-0.09930010758491759,0,0,13.8844,0.1148
France,17,2024-10-21,SU.PA,0.1892,-0.05005955292093245,0,0,-19.2959,-0.1336
France,17,2024-10-21,TEP.PA,0.0202,-0.20476657861124825,1,1,6.6628,0.1477
France,17,2024-10-21,WLN.PA,0.3176,-0.183960108110233,1,0,47.3316,1.2027
France,17,2024-10-25,AI.PA,0.0129,-0.09355901592532301,0,0,19.5499,0.0904
France,17,2024-10-25,AIR.PA,0.087,-0.06035191686306263,0,0,-3.2656,-0.0242
France,17,2024-10-25,CAP.PA,0.0283,-0.1465346803620583,0,0,16.0893,0.1433
France,17,2024-10-25,DG.PA,0.0122,-0.06261452825741232,0,0,6.6489,0.0564
France,17,2024-10-25,DIM.PA,0.0065,-0.1286458839792326,0,0,3.7773,0.0921
France,17,2024-10-25,DSY.PA,0.0712,-0.07875345884321494,0,0,25.7218,0.2186
France,17,2024-10-25,EL.PA,0.0557,-0.036974059826267,0,0,4.7201,0.0399
France,17,2024-10-25,LR.PA,0.1497,-0.12533078985171175,0,0,-20.3361,-0.1234
France,17,2024-10-25,MC.PA,0.0621,-0.0944470759590349,0,0,10.526,0.137
France,17,2024-10-25,ML.PA,0.0356,-0.05735204257731852,0,0,12.5407,0.1465
France,17,2024-10-25,OR.PA,0.1183,-0.1094423030579117,0,0,20.2857,0.1804
France,17,2024-10-25,RI.PA,0.065,-0.15365367001023134,1,0,13.026,0.1719
France,17,2024-10-25,RMS.PA,0.0222,-0.08252187157462398,0,0,6.7769,0.0382
France,17,2024-10-25,SAF.PA,0.0218,-0.09930010758491759,0,0,17.4924,0.1433
France,17,2024-10-25,SU.PA,0.1794,-0.09827014399905609,0,0,-19.0437,-0.1289
France,17,2024-10-25,TEP.PA,0.0284,-0.20476657861124825,1,1,6.5941,0.1368
France,17,2024-10-25,WLN.PA,0.2936,-0.183960108110233,1,0,39.4053,0.8805
France,17,2024-11-27,AI.PA,0.0821,-0.04825378664110114,0,0,23.449,0.1393
France,17,2024-11-27,AIR.PA,0.1126,-0.07514452619106671,0,0,-8.6499,-0.0613
France,17,2024-11-27,CAP.PA,0.0512,-0.18819087522533218,1,0,14.055,0.2024
France,17,2024-11-27,DG.PA,0.0095,-0.03181815757097284,0,0,17.3087,0.0763
France,17,2024-11-27,DIM.PA,0.0118,-0.11906871869128866,0,0,5.3466,0.0969
France,17,2024-11-27,DSY.PA,0.1406,-0.07875345884321494,0,0,24.8006,0.235
France,17,2024-11-27,EL.PA,0.0346,-0.05544295770454177,0,0,1.2433,-0.0264
France,17,2024-11-27,LR.PA,0.1566,-0.08246716587980074,0,0,-9.6446,-0.1064
France,17,2024-11-27,MC.PA,0.1722,-0.09353458370490009,0,0,23.0339,0.2406
France,17,2024-11-27,ML.PA,0.0452,-0.05735204257731852,0,0,13.05,0.0708
France,17,2024-11-27,OR.PA,0.1255,-0.0915397251839819,0,0,26.7789,0.2549
France,17,2024-11-27,RI.PA,0.3409,-0.1487494190767814,0,0,57.0333,0.7062
France,17,2024-11-27,RMS.PA,0.2046,-0.04990312331418156,0,0,-10.4024,-0.0805
France,17,2024-11-27,SAF.PA,0.0774,-0.09930010758491759,0,0,20.6417,0.182
France,17,2024-11-27,SU.PA,0.1078,-0.165623881911507,1,0,-12.2199,-0.1262
France,17,2024-11-27,TEP.PA,0.0265,-0.11101250923583872,0,0,10.8171,0.1114
France,17,2024-11-27,WLN.PA,0.2567,-0.3078840345039421,1,1,35.9588,0.8581
France,37,2024-01-02,AI.PA,0.0773,-0.04645873994708438,0,0,-9.6956,-0.0494
France,37,2024-01-02,AIR.PA,0.1383,-0.04903120322448906,0,0,-11.8577,-0.0521
France,37,2024-01-02,CAP.PA,0.0165,-0.07451495727282642,0,0,22.1001,0.1264
France,37,2024-01-02,DG.PA,0.1526,-0.046319675360282475,0,0,52.0756,0.2308
France,37,2024-01-02,DIM.PA,0.1128,-0.1196787940434868,0,0,-3.3624,-0.031
France,37,2024-01-02,DSY.PA,0.0553,-0.17506204547085658,1,0,-2.0456,-0.0028
France,37,2024-01-02,EL.PA,0.0857,-0.05013533734078679,0,0,-17.9092,-0.0749
France,37,2024-01-02,LR.PA,0.0277,-0.04768021559818758,0,0,9.5333,0.0334
France,37,2024-01-02,MC.PA,0.0997,-0.10456431460979931,0,0,26.2408,0.1902
France,37,2024-01-02,ML.PA,0.0242,-0.06777064572142721,0,0,7.6742,0.0289
France,37,2024-01-02,OR.PA,0.1315,-0.08107507771186895,0,0,-20.5573,-0.0515
France,37,2024-01-02,RI.PA,0.0651,-0.09482471743590282,0,0,-2.4437,-0.0066
France,37,2024-01-02,RMS.PA,0.1927,-0.04637930346376862,0,0,50.5766,0.284
France,37,2024-01-02,SAF.PA,0.1741,-0.027014161537826542,0,0,-7.9097,-0.049
France,37,2024-01-02,SU.PA,0.0545,-0.06282957378153298,0,0,16.5985,0.0742
France,37,2024-01-02,TEP.PA,0.2408,-0.4514360122242491,1,1,30.8056,0.4146
France,37,2024-01-02,WLN.PA,0.1573,-0.3596655104098735,1,1,-2.5503,-0.0153
France,37,2024-04-02,AI.PA,0.0023,-0.07058101652176307,0,0,22.1599,0.0913
France,37,2024-04-02,AIR.PA,0.0482,-0.23482239686030637,1,1,23.5267,0.1211
France,37,2024-04-02,CAP.PA,0.0792,-0.13371358786574838,0,0,2.19,0.0139
France,37,2024-04-02,DG.PA,0.0319,-0.15831902316829882,1,0,13.2791,0.0578
France,37,2024-04-02,DIM.PA,0.0035,-0.437499933660373,1,1,10.9242,0.1283
France,37,2024-04-02,DSY.PA,0.1195,-0.13754217917045386,0,0,-8.7816,-0.0487
France,37,2024-04-02,EL.PA,0.042,-0.04562735220257519,0,0,14.8522,0.0613
France,37,2024-04-02,LR.PA,0.0324,-0.09404404555063672,0,0,11.056,0.0815
France,37,2024-04-02,MC.PA,0.1146,-0.13151872325713088,0,0,-5.4224,-0.0231
France,37,2024-04-02,ML.PA,0.0371,-0.059160808207726956,0,0,12.6476,0.0622
France,37,2024-04-02,OR.PA,0.0226,-0.10253885962939158,0,0,4.365,-0.0183
France,37,2024-04-02,RI.PA,0.0007,-0.15645808510823334,1,0,4.9875,0.0055
France,37,2024-04-02,RMS.PA,0.0241,-0.11387454547479148,0,0,12.1682,0.0603
France,37,2024-04-02,SAF.PA,0.2142,-0.0916859437834947,0,0,-25.7326,-0.1175
France,37,2024-04-02,SU.PA,0.0503,-0.06508878343618674,0,0,0.8118,0.0071
France,37,2024-04-02,TEP.PA,0.3641,-0.1259952690466094,0,0,22.6257,0.837
France,37,2024-04-02,WLN.PA,0.3409,-0.23085444799641286,1,1,38.7568,0.938
France,37,2024-04-18,AI.PA,0.0096,-0.06445956866283187,0,0,21.7206,0.0873
France,37,2024-04-18,AIR.PA,0.1391,-0.2117748359309809,1,1,33.5454,0.2462
France,37,2024-04-18,CAP.PA,0.0155,-0.13371358786574838,0,0,22.0529,0.1204
France,37,2024-04-18,DG.PA,0.0562,-0.15831902316829882,1,0,15.8541,0.0954
France,37,2024-04-18,DIM.PA,0.0739,-0.3176743404537148,1,1,8.0199,0.1918
France,37,2024-04-18,DSY.PA,0.0245,-0.15059776038211647,1,0,4.8885,0.0105
France,37,2024-04-18,EL.PA,0.0501,-0.09595235356768628,0,0,3.4121,0.0284
France,37,2024-04-18,LR.PA,0.0186,-0.0969778413413327,0,0,2.1113,0.0121
France,37,2024-04-18,MC.PA,0.0815,-0.14158969068084537,0,0,-0.5196,0.0154
France,37,2024-04-18,ML.PA,0.0203,-0.09799316412165515,0,0,13.1842,0.0656
France,37,2024-04-18,OR.PA,0.0759,-0.1245349089732094,0,0,5.6023,0.0365
France,37,2024-04-18,RI.PA,0.0044,-0.16644483677297228,1,0,7.7239,0.0359
France,37,2024-04-18,RMS.PA,0.0116,-0.11640132051478325,0,0,20.8005,0.1128
France,37,2024-04-18,SAF.PA,0.0773,-0.0916859437834947,0,0,-3.5849,-0.0271
France,37,2024-04-18,SU.PA,0.0872,-0.06508878343618674,0,0,-8.136,-0.066
France,37,2024-04-18,TEP.PA,0.3641,-0.1259952690466094,0,0,71.399,1.0166
France,37,2024-04-18,WLN.PA,0.3463,-0.23085444799641286,1,1,54.7331,1.1501
France,37,2024-04-30,AI.PA,0.0332,-0.06445956866283187,0,0,21.191,0.1077
France,37,2024-04-30,AIR.PA,0.2099,-0.21041624379385748,1,1,39.6833,0.2705
France,37,2024-04-30,CAP.PA,0.0021,-0.13371358786574838,0,0,13.6083,0.0998
France,37,2024-04-30,DG.PA,0.053,-0.15831902316829882,1,0,13.6217,0.0697
France,37,2024-04-30,DIM.PA,0.2807,-0.3239534787404642,1,1,19.4664,0.4919
France,37,2024-04-30,DSY.PA,0.0049,-0.15059776038211647,1,0,5.9208,0.0329
France,37,2024-04-30,EL.PA,0.0753,-0.09595235356768628,0,0,-5.064,-0.0256
France,37,2024-04-30,LR.PA,0.021,-0.0969778413413327,0,0,0.306,-0.0005
France,37,2024-04-30,MC.PA,0.0453,-0.1759060649480334,1,0,8.8377,0.091
France,37,2024-04-30,ML.PA,0.1283,-0.10216320567604198,0,0,-9.3179,-0.0061
France,37,2024-04-30,OR.PA,0.0488,-0.14127811659871914,0,0,6.2743,0.0502
France,37,2024-04-30,RI.PA,0.0219,-0.16644483677297228,1,0,9.4216,0.0463
France,37,2024-04-30,RMS.PA,0.0095,-0.12928428678086024,0,0,10.7488,0.1027
France,37,2024-04-30,SAF.PA,0.0017,-0.0916859437834947,0,0,11.4064,0.0562
France,37,2024-04-30,SU.PA,0.0909,-0.08685552270799235,0,0,-6.1747,-0.063
France,37,2024-04-30,TEP.PA,0.3641,-0.1259952690466094,0,0,61.7573,0.8779
France,37,2024-04-30,WLN.PA,0.3483,-0.23085444799641286,1,1,46.4913,1.267
France,37,2024-06-07,AI.PA,0.0771,-0.06445956866283187,0,0,22.9669,0.1099
France,37,2024-06-07,AIR.PA,0.049,-0.1449334078824931,0,0,23.361,0.1556
France,37,2024-06-07,CAP.PA,0.0095,-0.11099825565610322,0,0,6.7247,0.061
France,37,2024-06-07,DG.PA,0.091,-0.11386004398839555,0,0,23.5025,0.1177
France,37,2024-06-07,DIM.PA,0.3259,-0.23379021472471473,1,1,44.0433,0.5361
France,37,2024-06-07,DSY.PA,0.0324,-0.11147002868648026,0,0,3.0545,0.0175
France,37,2024-06-07,EL.PA,0.0507,-0.09119197025690196,0,0,5.0862,0.0213
France,37,2024-06-07,LR.PA,0.0069,-0.08950739469260405,0,0,6.7068,0.0399
France,37,2024-06-07,MC.PA,0.0003,-0.18439340205367272,1,0,8.7345,0.0529
France,37,2024-06-07,ML.PA,0.1767,-0.11336988812679882,0,0,-15.4791,-0.0142
France,37,2024-06-07,OR.PA,0.0421,-0.1728341866935913,1,0,38.4279,0.1755
France,37,2024-06-07,RI.PA,0.0223,-0.10246950445117264,0,0,21.6349,0.1528
France,37,2024-06-07,RMS.PA,0.1046,-0.11588951137319548,0,0,-5.1824,-0.0337
France,37,2024-06-07,SAF.PA,0.1473,-0.09491854691663937,0,0,-12.7413,-0.0686
France,37,2024-06-07,SU.PA,0.0573,-0.14729501683640422,0,0,-1.6969,-0.0158
France,37,2024-06-07,TEP.PA,0.3641,-0.19580530505789318,1,0,90.2028,1.7077
France,37,2024-06-07,WLN.PA,0.3483,-0.3611202408666021,1,1,59.0026,1.372
France,37,2024-06-13,AI.PA,0.0771,-0.04431806383910719,0,0,14.2043,0.1042
France,37,2024-06-13,AIR.PA,0.05,-0.13792179238494007,0,0,20.1362,0.1374
France,37,2024-06-13,CAP.PA,0.0048,-0.11099825565610322,0,0,5.715,0.0502
France,37,2024-06-13,DG.PA,0.068,-0.06894958702705345,0,0,13.6254,0.1558
France,37,2024-06-13,DIM.PA,0.0794,-0.19250003823389972,1,0,18.9579,0.226
France,37,2024-06-13,DSY.PA,0.0601,-0.08337986282031595,0,0,1.6297,0.012
France,37,2024-06-13,EL.PA,0.0605,-0.09119197025690196,0,0,17.1802,0.072
France,37,2024-06-13,LR.PA,0.0314,-0.08950739469260405,0,0,10.3403,0.0582
France,37,2024-06-13,MC.PA,0.0024,-0.16938109218616482,1,0,8.3844,0.0569
France,37,2024-06-13,ML.PA,0.157,-0.110355698149332,0,0,-18.0185,-0.0704
France,37,2024-06-13,OR.PA,0.0839,-0.16489244350262633,1,0,35.2825,0.1836
France,37,2024-06-13,RI.PA,0.0745,-0.0779853087428991,0,0,31.7329,0.2171
France,37,2024-06-13,RMS.PA,0.0927,-0.1416930419996979,0,0,-2.5975,-0.0184
France,37,2024-06-13,SAF.PA,0.124,-0.08349511415480493,0,0,-9.8509,-0.0643
France,37,2024-06-13,SU.PA,0.1188,-0.1411238471219327,0,0,-2.0468,-0.0024
France,37,2024-06-13,TEP.PA,0.3641,-0.19580530505789318,1,0,93.4712,1.5641
France,37,2024-06-13,WLN.PA,0.3641,-0.28483173243037796,1,1,53.8851,1.2466
France,37,2024-06-14,AI.PA,0.0964,-0.04431806383910719,0,0,16.235,0.1304
France,37,2024-06-14,AIR.PA,0.049,-0.13792179238494007,0,0,23.6314,0.1533
France,37,2024-06-14,CAP.PA,0.0082,-0.11099825565610322,0,0,6.9852,0.0672
France,37,2024-06-14,DG.PA,0.0734,-0.06894958702705345,0,0,13.2318,0.1542
France,37,2024-06-14,DIM.PA,0.143,-0.18685316252018735,1,0,23.6251,0.2552
France,37,2024-06-14,DSY.PA,0.0601,-0.08337986282031595,0,0,1.7144,0.0126
France,37,2024-06-14,EL.PA,0.0314,-0.09119197025690196,0,0,16.7163,0.0818
France,37,2024-06-14,LR.PA,0.0012,-0.08950739469260405,0,0,7.2885,0.0468
France,37,2024-06-14,MC.PA,0.0015,-0.17616718499014117,1,0,9.5138,0.072
France,37,2024-06-14,ML.PA,0.1783,-0.09280008703797182,0,0,-9.0277,-0.0236
France,37,2024-06-14,OR.PA,0.0694,-0.17722080996516365,1,0,30.5992,0.1818
France,37,2024-06-14,RI.PA,0.0745,-0.0779853087428991,0,0,35.5688,0.2328
France,37,2024-06-14,RMS.PA,0.0927,-0.1416930419996979,0,0,-2.1386,-0.0139
France,37,2024-06-14,SAF.PA,0.1473,-0.08349511415480493,0,0,-10.5227,-0.0705
France,37,2024-06-14,SU.PA,0.1188,-0.1411238471219327,0,0,-1.9116,-0.0011
France,37,2024-06-14,TEP.PA,0.3641,-0.19580530505789318,1,0,66.0626,1.0891
France,37,2024-06-14,WLN.PA,0.3483,-0.28483173243037796,1,1,53.6963,1.3827
France,37,2024-06-19,AI.PA,0.0366,-0.04431806383910719,0,0,13.2628,0.1016
France,37,2024-06-19,AIR.PA,0.0687,-0.13792179238494007,0,0,15.3613,0.105
France,37,2024-06-19,CAP.PA,0.2324,-0.11099825565610322,0,0,6.4626,0.0986
France,37,2024-06-19,DG.PA,0.074,-0.06894958702705345,0,0,12.3521,0.1453
France,37,2024-06-19,DIM.PA,0.0024,-0.1717948983084503,1,0,7.128,0.1522
France,37,2024-06-19,DSY.PA,0.09,-0.08133028766216788,0,0,0.4167,-0.0035
France,37,2024-06-19,EL.PA,0.0605,-0.09119197025690196,0,0,12.1608,0.0722
France,37,2024-06-19,LR.PA,0.0022,-0.08950739469260405,0,0,11.4386,0.0796
France,37,2024-06-19,MC.PA,0.0015,-0.18078180119002663,1,0,10.5591,0.0785
France,37,2024-06-19,ML.PA,0.0595,-0.09280008703797182,0,0,-5.9696,-0.0507
France,37,2024-06-19,OR.PA,0.0839,-0.17496896675320095,1,0,29.8138,0.2041
France,37,2024-06-19,RI.PA,0.1628,-0.0779853087428991,0,0,45.5342,0.2623
France,37,2024-06-19,RMS.PA,0.1151,-0.1416930419996979,0,0,-2.963,-0.0128
France,37,2024-06-19,SAF.PA,0.1473,-0.08349511415480493,0,0,-10.3854,-0.0726
France,37,2024-06-19,SU.PA,0.0551,-0.1411238471219327,0,0,0.4298,0.0145
France,37,2024-06-19,TEP.PA,0.3641,-0.19580530505789318,1,0,82.142,1.6202
France,37,2024-06-19,WLN.PA,0.3483,-0.43605348968703506,1,1,49.3093,1.2772
France,37,2024-08-06,AI.PA,0.0919,-0.06538757131906259,0,0,19.2504,0.0896
France,37,2024-08-06,AIR.PA,0.0785,-0.10486042200454526,0,0,-0.2219,0.0001
France,37,2024-08-06,CAP.PA,0.0357,-0.2036017588853064,1,1,20.026,0.1589
France,37,2024-08-06,DG.PA,0.1257,-0.08005740033883346,0,0,19.0407,0.1616
France,37,2024-08-06,DIM.PA,0.0794,-0.1349693327227215,0,0,8.6479,0.2902
France,37,2024-08-06,DSY.PA,0.0569,-0.14160994144219752,0,0,-3.1548,-0.0641
France,37,2024-08-06,EL.PA,0.0289,-0.0561484649861792,0,0,9.082,0.1284
France,37,2024-08-06,LR.PA,0.0266,-0.05235284069143453,0,0,9.8985,0.1189
France,37,2024-08-06,MC.PA,0.0015,-0.14358831514469617,0,0,6.7768,0.0656
France,37,2024-08-06,ML.PA,0.0321,-0.16563580268613887,1,0,2.413,0.0099
France,37,2024-08-06,OR.PA,0.0152,-0.15759212870046713,1,0,13.0127,0.1247
France,37,2024-08-06,RI.PA,0.0721,-0.18217604959153078,1,0,18.2834,0.2092
France,37,2024-08-06,RMS.PA,0.0161,-0.13779004232632874,0,0,13.0813,0.1183
France,37,2024-08-06,SAF.PA,0.0053,-0.06848684875130706,0,0,9.0638,0.0858
France,37,2024-08-06,SU.PA,0.0144,-0.06786646502340998,0,0,9.1456,0.1021
France,37,2024-08-06,TEP.PA,0.3641,-0.18932082504708103,1,0,29.1828,0.7698
France,37,2024-08-06,WLN.PA,0.3641,-0.3099415257704752,1,1,34.2682,1.0634
France,37,2024-09-02,AI.PA,0.137,-0.11295263346325979,0,0,4.2236,0.0709
France,37,2024-09-02,AIR.PA,0.1391,-0.07727146123225825,0,0,-15.0125,-0.0752
France,37,2024-09-02,CAP.PA,0.0605,-0.24487240311404657,1,1,25.1522,0.1241
France,37,2024-09-02,DG.PA,0.0299,-0.11064606898496643,0,0,15.5377,0.0712
France,37,2024-09-02,DIM.PA,0.3633,-0.2104766618790248,1,1,-10.6374,-0.0132
France,37,2024-09-02,DSY.PA,0.1299,-0.14351992956437087,0,0,-9.2432,-0.0477
France,37,2024-09-02,EL.PA,0.084,-0.0561484649861792,0,0,6.5973,0.0333
France,37,2024-09-02,LR.PA,0.1259,-0.11601680037743833,0,0,1.355,0.0431
France,37,2024-09-02,MC.PA,0.0015,-0.18623833049849392,1,0,13.6766,0.0726
France,37,2024-09-02,ML.PA,0.0132,-0.1723580134691971,1,0,8.2224,0.0163
France,37,2024-09-02,OR.PA,0.1265,-0.21644437918484905,1,1,-7.8108,-0.0287
France,37,2024-09-02,RI.PA,0.004,-0.23657832922431632,1,1,16.055,0.1218
France,37,2024-09-02,RMS.PA,0.1259,-0.12384478210462457,0,0,2.4676,0.0387
France,37,2024-09-02,SAF.PA,0.0806,-0.06848684875130706,0,0,33.6551,0.1396
France,37,2024-09-02,SU.PA,0.036,-0.06786646502340998,0,0,5.8956,0.0417
France,37,2024-09-02,TEP.PA,0.0645,-0.15254904213434928,1,0,22.6291,0.4598
France,37,2024-09-02,WLN.PA,0.3483,-0.3099415257704752,1,1,54.467,1.1476
France,37,2024-09-16,AI.PA,0.0635,-0.11295263346325979,0,0,20.9924,0.1414
France,37,2024-09-16,AIR.PA,0.1215,-0.0635932743952744,0,0,-1.8962,0.0103
France,37,2024-09-16,CAP.PA,0.0861,-0.24537270561691316,1,1,14.1311,0.1144
France,37,2024-09-16,DG.PA,0.0267,-0.11283749287126266,0,0,7.6462,0.0201
France,37,2024-09-16,DIM.PA,0.3202,-0.2104766618790248,1,1,-13.4202,-0.0804
France,37,2024-09-16,DSY.PA,0.143,-0.14351992956437087,0,0,-10.5128,-0.1015
France,37,2024-09-16,EL.PA,0.0292,-0.036974059826267,0,0,12.4233,0.0537
France,37,2024-09-16,LR.PA,0.1161,-0.11601680037743833,0,0,-4.2681,-0.0083
France,37,2024-09-16,MC.PA,0.0015,-0.18623833049849392,1,0,9.2753,0.0666
France,37,2024-09-16,ML.PA,0.0703,-0.18042480033078712,1,0,9.3905,0.043
France,37,2024-09-16,OR.PA,0.1556,-0.21644437918484905,1,1,-11.7315,-0.0439
France,37,2024-09-16,RI.PA,0.0183,-0.23657832922431632,1,1,11.1812,0.1031
France,37,2024-09-16,RMS.PA,0.0091,-0.11335130595104881,0,0,9.3817,0.0981
France,37,2024-09-16,SAF.PA,0.0057,-0.09930010758491759,0,0,17.3537,0.0857
France,37,2024-09-16,SU.PA,0.0134,-0.05314198921564739,0,0,8.0145,0.056
France,37,2024-09-16,TEP.PA,0.1858,-0.15843143098021895,1,0,39.7284,0.7485
France,37,2024-09-16,WLN.PA,0.3641,-0.10493015706533149,0,0,29.0416,1.0241
France,37,2024-10-21,AI.PA,0.0265,-0.10262981904851454,0,0,25.8692,0.1413
France,37,2024-10-21,AIR.PA,0.1159,-0.06035191686306263,0,0,-5.7481,-0.0394
